0	1	14450	539	40.71534825	-73.96024116	471	40.71286844	-73.95698119	1
0	1	23793	454	40.75455731	-73.96592976	468	40.7652654	-73.98192338	1
0	1	17388	518	40.74780373	-73.9734419	504	40.73221853	-73.98165557	1
0	1	23986	480	40.76669671	-73.99061728	2003	40.73416059	-73.98024289	1
0	1	23988	468	40.7652654	-73.98192338	331	40.71173107	-73.99193043	1
0	1	21129	504	40.73221853	-73.98165557	447	40.76370739	-73.9851615	2
0	1	9196	375	40.72679454	-73.99695094	348	40.72490985	-74.00154702	1
0	1	24011	410	40.72066442	-73.98517977	398	40.69165183	-73.9999786	1
0	1	24012	546	40.74444921	-73.98303529	389	40.71044554	-73.96525063	1
0	1	8001	307	40.71427487	-73.98990025	311	40.7172274	-73.98802084	1
0	1	24015	243	40.687979	-73.978474	151	40.7218158	-73.99720307	1
0	1	22475	312	40.722055	-73.989111	432	40.72621788	-73.98379855	2
0	1	24021	300	40.728145	-73.990214	477	40.75640548	-73.9900262	1
0	1	24023	539	40.71534825	-73.96024116	284	40.7390169121	-74.0026376103	1
0	1	24029	368	40.73038599	-74.00214988	2021	40.75929124	-73.98859651	2
0	1	24031	369	40.73224119	-74.00026394	533	40.75299641	-73.98721619	1
0	1	10955	470	40.74345335	-74.00004031	458	40.751396	-74.005226	1
0	1	24034	369	40.73224119	-74.00026394	243	40.687979	-73.978474	1
0	1	24036	212	40.74334935	-74.00681753	456	40.7597108	-73.97402311	1
0	1	24038	252	40.73226398	-73.99852205	173	40.76064679	-73.98442659	1
0	1	24040	345	40.73649403	-73.99704374	311	40.7172274	-73.98802084	1
0	1	16044	3002	40.711512	-74.015756	521	40.75044999	-73.99481051	1
0	1	10082	285	40.73454567	-73.99074142	442	40.746647	-73.993915	1
0	1	24043	499	40.76915505	-73.98191841	476	40.74394314	-73.97966069	1
0	1	20977	312	40.722055	-73.989111	537	40.74025878	-73.98409214	1
0	1	24044	355	40.71602118	-73.99974372	2003	40.73416059	-73.98024289	1
0	1	3191	514	40.76087502	-74.00277668	327	40.7153379	-74.01658354	1
0	1	24046	294	40.73049393	-73.9957214	494	40.74734825	-73.99723551	2
0	1	12383	474	40.7451677	-73.98683077	312	40.722055	-73.989111	1
0	1	6417	446	40.74487634	-73.99529885	523	40.75466591	-73.99138152	1
0	1	383	336	40.73047747	-73.99906065	2003	40.73416059	-73.98024289	1
0	1	24051	380	40.73401143	-74.00293877	365	40.68223166	-73.9614583	1
0	1	24052	362	40.75172632	-73.98753523	494	40.74734825	-73.99723551	1
0	1	24053	237	40.73047309	-73.98672378	495	40.76269882	-73.99301222	1
0	1	15511	450	40.76227205	-73.98788205	309	40.7149787	-74.013012	1
0	1	24054	441	40.756014	-73.967416	461	40.73587678	-73.98205027	1
0	1	24055	300	40.728145	-73.990214	307	40.71427487	-73.98990025	1
0	1	24056	312	40.722055	-73.989111	504	40.73221853	-73.98165557	1
0	1	12959	442	40.746647	-73.993915	336	40.73047747	-73.99906065	1
0	1	23050	251	40.72317958	-73.99480012	2017	40.75022392	-73.97121414	1
0	1	24057	432	40.72621788	-73.98379855	380	40.73401143	-74.00293877	2
0	1	15748	482	40.73935542	-73.99931783	439	40.7262807	-73.98978041	1
0	1	7518	474	40.7451677	-73.98683077	519	40.75188406	-73.97770164	1
0	1	7025	382	40.73492695	-73.99200509	2010	40.72165481	-74.00234737	1
0	1	24060	536	40.74144387	-73.97536082	528	40.74290902	-73.97706058	1
0	1	13205	251	40.72317958	-73.99480012	410	40.72066442	-73.98517977	1
0	1	24061	264	40.70706456	-74.00731853	533	40.75299641	-73.98721619	2
0	1	12633	296	40.71413089	-73.9970468	311	40.7172274	-73.98802084	1
0	1	19463	440	40.75255434	-73.97282625	479	40.76019252	-73.9912551	1
0	1	24062	307	40.71427487	-73.98990025	375	40.72679454	-73.99695094	1
0	1	24063	312	40.722055	-73.989111	408	40.71076228	-73.99400398	1
0	1	24064	347	40.72873888	-74.00748842	479	40.76019252	-73.9912551	1
0	1	340	284	40.7390169121	-74.0026376103	512	40.7500727	-73.99839279	2
0	1	15455	265	40.72229346	-73.99147535	311	40.7172274	-73.98802084	1
0	1	15026	497	40.73704984	-73.99009296	461	40.73587678	-73.98205027	1
0	1	24065	296	40.71413089	-73.9970468	260	40.70365182	-74.01167797	1
0	1	1787	404	40.7405826	-74.00550867	521	40.75044999	-73.99481051	1
0	1	24066	336	40.73047747	-73.99906065	498	40.74854862	-73.98808416	1
0	1	12533	519	40.75188406	-73.97770164	522	40.75714758	-73.97207836	1
0	1	15620	2021	40.75929124	-73.98859651	380	40.73401143	-74.00293877	1
0	1	22925	336	40.73047747	-73.99906065	236	40.7284186	-73.98713956	1
0	1	24067	392	40.695065	-73.987167	421	40.69573398	-73.97129668	1
0	1	24068	478	40.76030096	-73.99884222	465	40.75513557	-73.98658032	1
0	1	240	519	40.75188406	-73.97770164	518	40.74780373	-73.9734419	1
0	1	307	150	40.7208736	-73.98085795	388	40.749717753	-74.002950346	1
0	1	24069	280	40.73331967	-73.99510132	483	40.73223272	-73.98889957	1
0	1	19464	504	40.73221853	-73.98165557	2003	40.73416059	-73.98024289	1
0	1	24070	225	40.74195138	-74.00803013	492	40.75019995	-73.99093085	1
0	1	13597	300	40.728145	-73.990214	300	40.728145	-73.990214	1
0	1	12392	423	40.76584941	-73.98690506	479	40.76019252	-73.9912551	1
0	1	7323	300	40.728145	-73.990214	236	40.7284186	-73.98713956	1
0	1	20215	161	40.72917025	-73.99810231	301	40.72217444	-73.98368779	1
0	1	24071	477	40.75640548	-73.9900262	355	40.71602118	-73.99974372	1
0	1	24072	401	40.72019576	-73.98997825	331	40.71173107	-73.99193043	1
0	1	21793	173	40.76064679	-73.98442659	499	40.76915505	-73.98191841	1
0	1	19138	490	40.751551	-73.993934	2022	40.75849116	-73.95920622	1
0	1	13909	382	40.73492695	-73.99200509	254	40.73532427	-73.99800419	1
0	1	24073	335	40.72903917	-73.99404649	2012	40.739445	-73.976806	1
0	1	3006	422	40.770513	-73.988038	352	40.76340613	-73.97722479	1
0	1	11717	355	40.71602118	-73.99974372	167	40.7489006	-73.97604882	1
0	1	24074	225	40.74195138	-74.00803013	498	40.74854862	-73.98808416	2
0	1	15279	476	40.74394314	-73.97966069	352	40.76340613	-73.97722479	1
0	1	4770	128	40.72710258	-74.00297088	508	40.76341379	-73.99667444	1
0	1	15370	447	40.76370739	-73.9851615	521	40.75044999	-73.99481051	1
0	1	7315	426	40.71754834	-74.01322069	248	40.72185379	-74.00771779	1
